"YEAR","EVENT_ID","SITE_ID","STATION","POT_ID","SAMPLE_POT","all_Cnt_cc","all_Kg_cc","lrg_Cnt","lrg_Kg","fem_Cnt","fem_Kg"
"2006","2006P04025","7","D","4",,"49","0.910000026226044",,,,
"2006","2006P04025","7","D","5",,"60","0.899999976158142",,,,
"2006","2006P04025","7","D","6","Sample","178","2.05999994277954",13.000000,0.349547,1.000000,0.045286
"2006","2006P04025","7","D","7",,"158","1.95000004768372",,,,
"2006","2006P04025","7","D","8",,"72","1.24000000953674",,,,
"2006","2006P04025","7","D","9",,"46","0.810000002384186",,,,
"2006","2006P04024","8","A","1",,"64","1.05999994277954",,,,
"2006","2006P04024","8","A","10",,"18","0.449999988079071",,,,
"2006","2006P04024","8","A","11",,"25","0.529999971389771",,,,
"2006","2006P04024","8","A","2","Sample","47","0.839999973773956",18.000000,0.506336,2.000000,0.106447
"2006","2006P04024","8","A","3",,"31","0.560000002384186",,,,
"2006","2006P04024","8","A","4",,"40","0.970000028610229",,,,
"2006","2006P04024","8","A","5",,"37","0.779999971389771",,,,
"2006","2006P04024","8","A","6",,"34","0.680000007152557",,,,
"2006","2006P04024","8","A","7",,"46","0.970000028610229",,,,
"2006","2006P04024","8","A","8",,"60","1.29999995231628",,,,
"2006","2006P04024","8","A","9",,"77","1.73000001907349",,,,
"2006","2006P04023","8","B","1",,"0","0",0.000000,0.000000,0.000000,0.000000
"2006","2006P04023","8","B","10","Sample","3","5.99999986588955E-02",1.000000,0.031479,0.000000,0.000000
"2006","2006P04023","8","B","11",,"0","0",0.000000,0.000000,0.000000,0.000000
"2006","2006P04023","8","B","2",,"1","3.99999991059303E-02",,,,
"2006","2006P04023","8","B","3",,"8","0.140000000596046",,,,
"2006","2006P04023","8","B","4",,"12","0.189999997615814",,,,
"2006","2006P04023","8","B","5",,"7","9.00000035762787E-02",,,,
"2006","2006P04023","8","B","6",,"4","7.00000002980232E-02",,,,
"2006","2006P04023","8","B","7",,"0","0",0.000000,0.000000,0.000000,0.000000
"2006","2006P04023","8","B","8",,"0","0",0.000000,0.000000,0.000000,0.000000
"2006","2006P04023","8","B","9",,"7","0.159999996423721",,,,
"2006","2006P04022","8","C","1",,"0","0",0.000000,0.000000,0.000000,0.000000
"2006","2006P04022","8","C","10","Sample","2","1.99999995529652E-02",0.000000,0.000000,0.000000,0.000000
"2006","2006P04022","8","C","11",,"11","0.170000001788139",,,,
"2006","2006P04022","8","C","2",,"3","0.053",,,,
"2006","2006P04022","8","C","3",,"9","0.140000000596046",,,,
"2006","2006P04022","8","C","4",,"0","0",0.000000,0.000000,0.000000,0.000000
"2006","2006P04022","8","C","5",,"1","1.99999995529652E-02",,,,
"2006","2006P04022","8","C","6",,"1","2.99999993294477E-02",,,,
"2006","2006P04022","8","C","7",,"3","2.99999993294477E-02",,,,
"2006","2006P04022","8","C","8",,"18","0.209999993443489",,,,
"2006","2006P04022","8","C","9",,"12","0.209999993443489",,,,
"2006","2006P04021","8","D","1",,"0","0",0.000000,0.000000,0.000000,0.000000
"2006","2006P04021","8","D","10",,"19","0.370000004768372",,,,
"2006","2006P04021","8","D","11",,"36","0.889999985694885",,,,
"2006","2006P04021","8","D","3","Sample","5","5.99999986588955E-02",0.000000,0.000000,0.000000,0.000000
"2006","2006P04021","8","D","4",,"24","0.259999990463257",,,,
"2006","2006P04021","8","D","5",,"89","1.01999998092651",,,,
"2006","2006P04021","8","D","7",,"68","0.740000009536743",,,,
"2006","2006P04021","8","D","8",,"10","0.159999996423721",,,,
"2006","2006P04021","8","D","9",,"36","0.639999985694885",,,,
"2007","2007P04001","1","A","1",,"70","1.21000003814697",,,,
"2007","2007P04001","1","A","10",,"95","2.25",,,,
"2007","2007P04001","1","A","11","Sample","91","2.30999994277954",77.000000,2.092130,26.000000,0.900279
"2007","2007P04001","1","A","2",,"81","1.52999997138977",,,,
"2007","2007P04001","1","A","3",,"56","1.36000001430511",,,,
"2007","2007P04001","1","A","4",,"83","2.01999998092651",,,,
"2007","2007P04001","1","A","5",,"57","1.70000004768372",,,,
"2007","2007P04001","1","A","6",,"38","1.44000005722046",,,,
"2007","2007P04001","1","A","7",,"69","1.51999998092651",,,,
"2007","2007P04001","1","A","8",,"91","2.25999999046326",,,,
"2007","2007P04001","1","A","9",,"57","1.39999997615814",,,,
"2007","2007P04002","1","B","1",,"22","0.5",,,,
"2007","2007P04002","1","B","10",,"143","3.09999990463257",,,,
"2007","2007P04002","1","B","11",,"96","2.3199999332428",,,,
"2007","2007P04002","1","B","2",,"104","2.42000007629395",,,,
"2007","2007P04002","1","B","3",,"124","2.38000011444092",,,,
"2007","2007P04002","1","B","4","Sample","86","1.91999995708466",50.000000,1.404987,25.000000,0.820619
"2007","2007P04002","1","B","5",,"129","3.00999999046326",,,,
"2007","2007P04002","1","B","6",,"151","3.66000008583069",,,,
"2007","2007P04002","1","B","7",,"56","1.27999997138977",,,,
"2007","2007P04002","1","B","8",,"113","2.67000007629395",,,,
"2007","2007P04002","1","B","9",,"89","2.14000010490417",,,,
"2007","2007P04004","1","C","1",,"24","0.5",,,,
"2007","2007P04004","1","C","10",,"46","1.13999998569489",,,,
"2007","2007P04004","1","C","11",,"53","1.08000004291534",,,,
"2007","2007P04004","1","C","2",,"36","0.790000021457672",,,,
"2007","2007P04004","1","C","3",,"111","2.38000011444092",,,,
"2007","2007P04004","1","C","4",,"39","0.839999973773956",,,,
"2007","2007P04004","1","C","5",,"21","0.649999976158142",,,,
"2007","2007P04004","1","C","6",,"57","1.46000003814697",,,,
"2007","2007P04004","1","C","7","Sample","62","0.949999988079071",17.000000,0.455745,2.000000,0.082034
"2007","2007P04004","1","C","8",,"74","1.69000005722046",,,,
"2007","2007P04004","1","C","9",,"41","0.920000016689301",,,,
"2007","2007P04003","1","D","1",,"44","1.04999995231628",,,,
"2007","2007P04003","1","D","10",,"64","1.75",,,,
"2007","2007P04003","1","D","11",,"55","1.5",,,,
"2007","2007P04003","1","D","2",,"40","0.959999978542328",,,,
"2007","2007P04003","1","D","3",,"13","0.319999992847443",,,,
"2007","2007P04003","1","D","4",,"31","0.810000002384186",,,,
"2007","2007P04003","1","D","5","Sample","58","1.37000000476837",39.000000,1.117038,13.000000,0.491572
"2007","2007P04003","1","D","6",,"48","1.07000005245209",,,,
"2007","2007P04003","1","D","8",,"77","1.94000005722046",,,,
"2007","2007P04003","1","D","9",,"91","2.25",,,,
"2007","2007P04006","2","A","1",,"142","2.11999988555908",,,,
"2007","2007P04006","2","A","10",,"186","3.50999999046326",,,,
"2007","2007P04006","2","A","11",,"95","1.52999997138977",,,,
"2007","2007P04006","2","A","2",,"155","2.03999996185303",,,,
"2007","2007P04006","2","A","3",,"168","2.25",,,,
"2007","2007P04006","2","A","4",,"163","2.25999999046326",,,,
"2007","2007P04006","2","A","5",,"264","3.72000002861023",,,,
"2007","2007P04006","2","A","6",,"163","2.36999988555908",,,,
"2007","2007P04006","2","A","7",,"208","2.73000001907349",,,,
"2007","2007P04006","2","A","8","Sample","171","2.30999994277954",18.000000,0.417184,1.000000,0.025972
"2007","2007P04006","2","A","9",,"143","2.30999994277954",,,,
"2007","2007P04007","2","B","1",,"139","3.38000011444092",,,,
"2007","2007P04007","2","B","10",,"145","3.07999992370605",,,,
"2007","2007P04007","2","B","11",,"68","1.0900000333786",,,,
"2007","2007P04007","2","B","2",,"257","3.46000003814697",,,,
"2007","2007P04007","2","B","3",,"146","1.78999996185303",,,,
"2007","2007P04007","2","B","4",,"210","2.70000004768372",,,,
"2007","2007P04007","2","B","6",,"219","3.08999991416931",,,,
"2007","2007P04007","2","B","7",,"228","3.46000003814697",,,,
"2007","2007P04007","2","B","8",,"180","2.94000005722046",,,,
"2007","2007P04007","2","B","9","Sample","188","3",51.000000,1.313329,8.000000,0.343379
"2007","2007P04008","2","C","1",,"210","2.38000011444092",,,,
"2007","2007P04008","2","C","10",,"162","2.03999996185303",,,,
"2007","2007P04008","2","C","11",,"174","2.30999994277954",,,,
"2007","2007P04008","2","C","2",,"241","3.01999998092651",,,,
"2007","2007P04008","2","C","3",,"251","3.02999997138977",,,,
"2007","2007P04008","2","C","4",,"347","4.26000022888184",,,,
"2007","2007P04008","2","C","5",,"115","1.49000000953674",,,,
"2007","2007P04008","2","C","6","Sample","209","2.53999996185303",18.000000,0.368420,0.000000,0.000000
"2007","2007P04008","2","C","7",,"185","2.73000001907349",,,,
"2007","2007P04008","2","C","8",,"140","1.9099999666214",,,,
"2007","2007P04008","2","C","9",,"222","3.75999999046326",,,,
"2007","2007P04009","2","D","1",,"291","3.98000001907349",,,,
"2007","2007P04009","2","D","10",,"120","1.73000001907349",,,,
"2007","2007P04009","2","D","11",,"150","2.13000011444092",,,,
"2007","2007P04009","2","D","2",,"168","2.17000007629395",,,,
"2007","2007P04009","2","D","3",,"210","2.9300000667572",,,,
"2007","2007P04009","2","D","4","Sample","203","2.75999999046326",23.000000,0.670774,9.000000,0.373843
"2007","2007P04009","2","D","5",,"221","2.98000001907349",,,,
"2007","2007P04009","2","D","6",,"199","3.00999999046326",,,,
"2007","2007P04009","2","D","7",,"252","3.26999998092651",,,,
"2007","2007P04009","2","D","8",,"190","2.73000001907349",,,,
"2007","2007P04009","2","D","9",,"259","3.22000002861023",,,,
"2007","2007P04011","3","A","1",,"0","0",0.000000,0.000000,0.000000,0.000000
"2007","2007P04011","3","A","10",,"49","0.680000007152557",,,,
"2007","2007P04011","3","A","11",,"83","0.779999971389771",,,,
"2007","2007P04011","3","A","2",,"16","0.150000005960464",,,,
"2007","2007P04011","3","A","3",,"44","0.529999971389771",,,,
"2007","2007P04011","3","A","4",,"21","0.25",,,,
"2007","2007P04011","3","A","5",,"98","1.57000005245209",,,,
"2007","2007P04011","3","A","6",,"169","1.89999997615814",,,,
"2007","2007P04011","3","A","7",,"73","0.730000019073486",,,,
"2007","2007P04011","3","A","8",,"83","0.75",,,,
"2007","2007P04011","3","A","9","Sample","109","1.5",23.000000,0.691502,6.000000,0.276266
"2007","2007P04012","3","B","1",,"17","0.209999993443489",,,,
"2007","2007P04012","3","B","10","Sample","17","0.319999992847443",7.000000,0.226003,2.000000,0.115611
"2007","2007P04012","3","B","11",,"0","0",0.000000,0.000000,0.000000,0.000000
"2007","2007P04012","3","B","2",,"43","0.469999998807907",,,,
"2007","2007P04012","3","B","3",,"33","0.490000009536743",,,,
"2007","2007P04012","3","B","4",,"39","0.449999988079071",,,,
"2007","2007P04012","3","B","5",,"44","0.560000002384186",,,,
"2007","2007P04012","3","B","6",,"44","0.740000009536743",,,,
"2007","2007P04012","3","B","7",,"28","0.469999998807907",,,,
"2007","2007P04012","3","B","8",,"43","0.959999978542328",,,,
"2007","2007P04012","3","B","9",,"32","0.579999983310699",,,,
"2007","2007P04013","3","C","1",,"1","9.99999977648258E-03",,,,
"2007","2007P04013","3","C","10",,"151","2.34999990463257",,,,
"2007","2007P04013","3","C","11",,"92","1.3400000333786",,,,
"2007","2007P04013","3","C","2","Sample","6","7.99999982118607E-02",1.000000,0.023250,0.000000,0.000000
"2007","2007P04013","3","C","3",,"19","0.349999994039536",,,,
"2007","2007P04013","3","C","4",,"6","0.109999999403954",,,,
"2007","2007P04013","3","C","5",,"13","0.209999993443489",,,,
"2007","2007P04013","3","C","6",,"0","0",0.000000,0.000000,0.000000,0.000000
"2007","2007P04013","3","C","7",,"161","1.64999997615814",,,,
"2007","2007P04013","3","C","8",,"79","1.0900000333786",,,,
"2007","2007P04013","3","C","9",,"93","1.21000003814697",,,,
"2007","2007P04014","3","D","1","Sample","104","1.47000002861023",4.000000,0.289521,4.000000,0.289521
"2007","2007P04014","3","D","10",,"94","1.11000001430511",,,,
"2007","2007P04014","3","D","11",,"32","0.720000028610229",,,,
"2007","2007P04014","3","D","2",,"188","1.95000004768372",,,,
"2007","2007P04014","3","D","3",,"81","1.22000002861023",,,,
"2007","2007P04014","3","D","4",,"82","1.41999995708466",,,,
"2007","2007P04014","3","D","5",,"122","1.41999995708466",,,,
"2007","2007P04014","3","D","6",,"78","0.889999985694885",,,,
"2007","2007P04014","3","D","7",,"87","0.759999990463257",,,,
"2007","2007P04014","3","D","8",,"147","1.52999997138977",,,,
"2007","2007P04014","3","D","9",,"136","1.48000001907349",,,,
"2007","2007P04015","4","A","1",,"1","9.99999977648258E-03",,,,
"2007","2007P04015","4","A","10",,"61","0.819999992847443",,,,
"2007","2007P04015","4","A","11",,"35","0.490000009536743",,,,
"2007","2007P04015","4","A","2",,"79","1.08000004291534",,,,
"2007","2007P04015","4","A","3",,"44","0.589999973773956",,,,
"2007","2007P04015","4","A","4",,"65","0.889999985694885",,,,
"2007","2007P04015","4","A","5",,"30","0.319999992847443",,,,
"2007","2007P04015","4","A","6","Sample","37","0.430000007152557",5.000000,0.107506,0.000000,0.000000
"2007","2007P04015","4","A","7",,"25","0.349999994039536",,,,
"2007","2007P04015","4","A","8",,"18","0.280000001192093",,,,
"2007","2007P04015","4","A","9",,"48","0.620000004768372",,,,
"2007","2007P04016","4","B","1",,"152","1.87000000476837",,,,
"2007","2007P04016","4","B","10",,"132","2.46000003814697",,,,
"2007","2007P04016","4","B","11",,"114","1.36000001430511",,,,
"2007","2007P04016","4","B","2",,"79","0.870000004768372",,,,
"2007","2007P04016","4","B","3",,"148","1.80999994277954",,,,
"2007","2007P04016","4","B","4",,"47","0.649999976158142",,,,
"2007","2007P04016","4","B","5",,"166","2",,,,
"2007","2007P04016","4","B","6",,"32","0.439999997615814",,,,
"2007","2007P04016","4","B","7",,"61","0.709999978542328",,,,
"2007","2007P04016","4","B","8","Sample","114","1.42999994754791",11.000000,0.300757,2.000000,0.078920
"2007","2007P04016","4","B","9",,"124","1.89999997615814",,,,
"2007","2007P04017","4","C","1",,"158","1.85000002384186",,,,
"2007","2007P04017","4","C","10",,"29","0.5",,,,
"2007","2007P04017","4","C","11",,"69","1.21000003814697",,,,
"2007","2007P04017","4","C","2",,"181","1.75999999046326",,,,
"2007","2007P04017","4","C","3","Sample","93","1.03999996185303",1.000000,0.026440,0.000000,0.000000
"2007","2007P04017","4","C","4",,"16","0.150000005960464",,,,
"2007","2007P04017","4","C","5",,"9","0.119999997317791",,,,
"2007","2007P04017","4","C","6",,"67","0.949999988079071",,,,
"2007","2007P04017","4","C","7",,"104","1.39999997615814",,,,
"2007","2007P04017","4","C","8",,"73","1.02999997138977",,,,
"2007","2007P04017","4","C","9",,"138","1.62000000476837",,,,
"2007","2007P04018","4","D","1",,"0","0",0.000000,0.000000,0.000000,0.000000
"2007","2007P04018","4","D","10",,"128","1.77999997138977",,,,
"2007","2007P04018","4","D","11",,"0","0",0.000000,0.000000,0.000000,0.000000
"2007","2007P04018","4","D","2",,"34","0.360000014305115",,,,
"2007","2007P04018","4","D","3",,"49","0.689999997615814",,,,
"2007","2007P04018","4","D","4",,"33","0.529999971389771",,,,
"2007","2007P04018","4","D","5",,"11","0.140000000596046",,,,
"2007","2007P04018","4","D","6",,"78","1.05999994277954",,,,
"2007","2007P04018","4","D","7",,"52","0.930000007152557",,,,
"2007","2007P04018","4","D","8",,"31","0.400000005960464",,,,
"2007","2007P04018","4","D","9","Sample","78","0.970000028610229",6.000000,0.185107,3.000000,0.111745
"2007","2007P04019","5","A","1",,"3","1.99999995529652E-02",,,,
"2007","2007P04019","5","A","10",,"0","0",0.000000,0.000000,0.000000,0.000000
"2007","2007P04019","5","A","11",,"9","0.119999997317791",,,,
"2007","2007P04019","5","A","2",,"19","0.3",,,,
"2007","2007P04019","5","A","3",,"48","0.579999983310699",,,,
"2007","2007P04019","5","A","4",,"36","0.379999995231628",,,,
"2007","2007P04019","5","A","5",,"26","0.330000013113022",,,,
"2007","2007P04019","5","A","6",,"17","0.180000007152557",,,,
"2007","2007P04019","5","A","7",,"23","0.259999990463257",,,,
"2007","2007P04019","5","A","8",,"41","0.419999986886978",,,,
"2007","2007P04019","5","A","9","Sample","4","1.99999995529652E-02",0.000000,0.000000,0.000000,0.000000
"2007","2007P04020","5","B","1",,"0","0",0.000000,0.000000,0.000000,0.000000
"2007","2007P04020","5","B","10",,"19","0.209999993443489",,,,
"2007","2007P04020","5","B","11",,"29","0.379999995231628",,,,
"2007","2007P04020","5","B","2",,"37","0.400000005960464",,,,
"2007","2007P04020","5","B","3","Sample","90","1.35000002384186",14.000000,0.473014,7.000000,0.311969
"2007","2007P04020","5","B","4",,"46","0.660000026226044",,,,
"2007","2007P04020","5","B","5",,"20","0.189999997615814",,,,
"2007","2007P04020","5","B","6",,"15","0.140000000596046",,,,
"2007","2007P04020","5","B","7",,"37","0.379999995231628",,,,
"2007","2007P04020","5","B","8",,"31","0.31",,,,
"2007","2007P04020","5","B","9",,"28","0.300000011920929",,,,
"2007","2007P04022","5","C","1",,"0","0",0.000000,0.000000,0.000000,0.000000
"2007","2007P04022","5","C","10",,"61","0.759999990463257",,,,
"2007","2007P04022","5","C","11",,"96","1.44000005722046",,,,
"2007","2007P04022","5","C","2",,"0","0",0.000000,0.000000,0.000000,0.000000
"2007","2007P04022","5","C","3",,"32","0.600000023841858",,,,
"2007","2007P04022","5","C","4",,"29","0.449999988079071",,,,
"2007","2007P04022","5","C","5","Sample","9","0.200000002980232",3.000000,0.123178,2.000000,0.092781
"2007","2007P04022","5","C","6",,"13","0.140000000596046",,,,
"2007","2007P04022","5","C","7",,"19","0.129999995231628",,,,
"2007","2007P04022","5","C","8",,"21","0.560000002384186",,,,
"2007","2007P04022","5","C","9",,"144","1.74000000953674",,,,
"2007","2007P04023","5","D","1",,"29","0.379999995231628",,,,
"2007","2007P04023","5","D","10",,"182","1.86000001430511",,,,
"2007","2007P04023","5","D","11",,"217","2.54999995231628",,,,
"2007","2007P04023","5","D","2",,"131","1.91999995708466",,,,
"2007","2007P04023","5","D","3",,"51","0.680000007152557",,,,
"2007","2007P04023","5","D","4",,"22","0.300000011920929",,,,
"2007","2007P04023","5","D","5",,"135","1.86000001430511",,,,
"2007","2007P04023","5","D","6",,"146","1.87999999523163",,,,
"2007","2007P04023","5","D","7",,"84","1.10000002384186",,,,
"2007","2007P04023","5","D","8",,"52","0.720000028610229",,,,
"2007","2007P04023","5","D","9","Sample","78","0.860000014305115",2.000000,0.070039,1.000000,0.050094
"2007","2007P04034","6","A","1",,"1","5.99999986588955E-02",,,,
"2007","2007P04034","6","A","10",,"24","0.680000007152557",,,,
"2007","2007P04034","6","A","11",,"26","0.540000021457672",,,,
"2007","2007P04034","6","A","2",,"23","0.46000000834465",,,,
"2007","2007P04034","6","A","3",,"0","0",0.000000,0.000000,0.000000,0.000000
"2007","2007P04034","6","A","4",,"11","0.200000002980232",,,,
"2007","2007P04034","6","A","5","Sample","7","0.159999996423721",5.000000,0.144925,3.000000,0.100873
"2007","2007P04034","6","A","6",,"7","0.119999997317791",,,,
"2007","2007P04034","6","A","7",,"12","0.230000004172325",,,,
"2007","2007P04034","6","A","8",,"17","0.389999985694885",,,,
"2007","2007P04034","6","A","9",,"18","0.300000011920929",,,,
